cnnaffinity,Smiles
-6.30272,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n(N([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C#Cc2nc(OC([H])([H])C([H])([H])N([H])[H])c([H])c([H])c2[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C1([H])[H]
-6.30271,[H]Sc1c([H])c([H])n(N2[C@]([H])(c3nnn([H])n3)c3c([H])c([H])c([H])c([H])c3C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)c1N1C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
-6.30255,[H]Sc1c(N(C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])[C@](c2nn(C([H])([H])[H])c([H])c2[H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n([H])c(=O)c1S(=O)(=O)N([H])[H]
-6.30253,[H]O[C@]([H])(c1c([H])c([H])c(-c2nc3c([H])c(C(=O)N([H])[H])c([H])c([H])c3n2[H])c([H])c1-c1nc([H])c(F)c([H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1=O
-6.30246,[H]OC([H])([H])C([H])([H])C([H])([H])c1c([H])c(F)c([H])c([C@@]([H])(C(=O)N([H])OC([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@@]([H])(c2c(-c3c([H])nc([H])c([H])c3[H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c1[H]
-6.30237,[H]c1nc(C#C[C@]([H])(c2c([H])c([H])c(=O)n([H])c2[H])N([H])C([H])([H])c2c(Cl)c([H])c([H])c(C#N)c2N(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c1[H]
-6.30222,[H]C#CC([H])([H])OC([H])([H])S(=O)(=O)[C@]([H])(C(=O)N([H])c1c([H])c([H])nc([H])c1[H])N([H])N([H])C(=O)[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(c2nn([H])c([H])c2[H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-6.30221,[H]Oc1c([H])c(Cl)c([H])c([H])c1Oc1c([H])c([H])c([H])n1Sc1c([H])c([H])n([H])c(=O)c1-c1c([H])c(C([H])([H])N([H])[H])c([H])c([H])c1[C@](O[H])(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])=C([H])[H]
-6.3022,[H]C([H])=C([H])C(=O)N([H])Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])n(-c2nc(C([H])([H])[H])c([H])c(C([H])([H])C#N)c2[H])c(=O)c1[H]
-6.30207,[H]ON([H])C(=O)C(=C([H])c1c(-c2c([H])c(F)c([H])c(F)c2[H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])c1c([H])c([H])c(C([H])([H])[H])c(C([H])([H])O[H])c1[H]
-6.30203,[H]Sc1c([H])c([H])n(-c2c([H])nc3c([H])c([H])c([H])c(-c4c([H])c(Cl)c([H])c([H])c4S(=O)(=O)N([H])[H])c3c2[H])c(=O)c1C(=O)N([H])N([H])[H]
-6.30197,[H]OC([H])([H])[C@]([H])(OC1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])c1c([H])c(-c2c(S[H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(=O)n([H])c2N=C=S)c([H])c(Cl)c1Cl
-6.30186,[H]OP(=O)(O[H])C([H])([H])[C@]([H])(c1nc([H])c([H])c([H])c1C(F)(F)F)C([H])([H])[C@@]([H])(c1c(N([H])[C@]([H])(n2c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c(C([H])([H])C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[H])n([H])c1=O)C([H])([H])[H]
-6.30178,[H]c1c([H])c([H])c(C([H])([H])Sc2c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c2-c2c([H])c(C([H])([H])F)c([H])n([H])c2=O)c([H])c1[H]
-6.30169,[H]c1nc(OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])nc([H])c1C([H])([H])[C@@]([H])([C@@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n(N2C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C2([H])[H])c1=O)C([H])([H])[H]
-6.30154,[H]c1c(-c2c(SC([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])c([H])c(=O)n(N(C([H])([H])[H])C([H])([H])[H])c2[H])nc(C([H])([H])N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]
-6.30153,[H]OC([H])([H])c1c([H])c([H])c2nc(-c3c([H])c([H])c([H])c([H])c3F)c([H])c([H])c2c1Sc1c([H])c([H])n(-c2c([H])nc([H])c([H])c2[H])c(=O)c1C(=O)N([H])N([H])[H]
-6.30133,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])c2oc([H])c([H])c2[H])[C@]([H])(C([H])([H])c2c([H])c([H])c(Cl)c(Cl)c2[H])C1([H])[H]
-6.30119,[H]c1c([H])c([H])c([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c(C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c2=O)c(C#N)c1[H]
-6.30115,[H]OC([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]([H])(N([H])C(=O)c1c([H])c([H])nc([H])c1[H])[C@@]([H])(c1c(-c2c([H])c([H])c([H])c3nc([H])c([H])c([H])c23)c([H])c([H])n([H])c1=O)C([H])([H])[H]
-6.30104,[H]c1nc(OC([H])([H])[H])c([H])c([H])c1C([H])([H])C([H])([H])[C@@]([H])(c1c(SC(F)(F)F)c([H])c([H])n([H])c1=O)C([H])([H])c1nc([H])c([H])n1C([H])([H])[H]
-6.30099,[H]O[C@]([H])(OC(=O)C([H])([H])[H])[C@]([H])(c1c([H])c(N([H])[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])[C@]2([H])C([H])([H])C([H])([H])N([H])[H])c([H])n(N([H])c2nc([H])c([H])s2)c1=O)C([H])([H])C([H])([H])[H]
-6.30088,[H]c1c(O[C@@]([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])N([H])[H])oc([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c(N([H])[C@]([H])(C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])N([H])[H])c([H])c([H])c([H])c2=O)c1[H]
-6.30082,[H]OC([H])([H])C([H])([H])N([H])c1c([H])c([H])c([H])c(=O)n1C(=O)N(OC([H])([H])[C@@]([H])(c1nc([H])c(C([H])([H])N([H])C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])C([H])([H])C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(C(F)(F)F)C1([H])[H]
-6.30078,[H]c1nc([C@]([H])(c2c([H])nn(C([H])([H])[H])c2[H])[C@@]([H])(C([H])([H])C(F)(F)F)[C@@]([H])(c2c([H])c(S[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])[H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H]
-6.30071,[H]c1c(C(F)(F)F)nc(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c2=O)c1[H]
-6.30054,[H]C#Cc1c([H])c([C@]([H])(c2c([H])c([H])c([H])c3c([H])c([H])c([H])nc23)[C@@]([H])(n2nc([H])c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c(-c2oc([H])nc2[H])c1C#N
-6.30032,[H]ON([H])C(=O)C([H])=C(c1c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])N([H])C([H])([H])C([H])([H])OC([H])([H])[H])[C@@]([H])(n2c([H])c([H])c([H])c2[H])C1([H])[H]
-6.30023,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C#Cc2nc([H])c([H])c(C(F)(F)F)c2[H])[C@@]([H])(OC([H])([H])c2c([H])nc([H])c([H])c2[H])C1([H])[H]
-6.30005,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])c2oc([H])c([H])c2[H])C([H])([H])[C@]1([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-6.30004,[H]O[C@]([H])(C(=O)N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])c2nc(C([H])([H])[H])sc2[H])c1=O)C([H])([H])[H]
-6.30003,[H]C(=C1SC(=S)N([H])C1=O)C([H])([H])C([H])([H])C([H])([H])[C@]([H])(ON(C(=O)n1c([H])c([H])c([H])c([H])c1=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])N([H])C(=O)c1nc([H])c([H])c([H])c1[H]
-6.29983,[H]O[C@]([H])(c1c([H])c([H])c(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(C(=O)C([H])([H])C([H])([H])[H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])c1=O
-6.29973,[H]c1oc([H])c(-n2c([H])c([H])c(O[C@]([H])(Oc3c([H])c([H])c(F)c([H])c3[H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])[C@]3([H])[C@@]3([H])C([H])([H])[C@]3([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2=O)c1[H]
-6.29935,[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)N([H])O[H])c([H])c1C([H])([H])N1C([H])([H])C([H])([H])N(C(=C([H])C(=O)N([H])O[H])c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])[C@]1([H])N([H])c1c([H])c([H])c([H])c([H])c1[H]
-6.29926,[H]C#C[C@@]1([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]([H])(N([H])C(=O)n2c(O[C@]([H])(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C(=O)N([H])c3c([H])nc([H])c([H])c3[H])c(N([H])[H])c([H])c([H])c2=O)C([H])([H])[C@@]1([H])N=C=S
-6.29923,[H]ON([H])C(=O)C(=C(c1c(N2C(=O)C([H])=C([H])C2=O)c(Oc2c([H])c([H])c(OC([H])([H])C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c(=O)n([H])c1[H])N([H])N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
-6.29917,[H]OC([H])([H])c1c([H])c([H])c(-c2c([H])c(C(=O)[C@@]([H])(c3c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])n([H])c4=O)C([H])([H])O[H])c3[H])C([H])([H])C([H])([H])O[H])c([H])c([H])c2Cl)c([H])c1[H]
-6.29916,[H]ON([H])C(=O)C(=C([H])c1c([C@]([H])(c2c([H])c([H])c(C([H])([H])C(=O)N([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])[C@@]([H])(C(O[H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H]
-6.29915,[H]c1nc(-c2c([H])c3c(c([H])c2S(=O)(=O)N([H])[H])OC([H])([H])O3)c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c(C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])n([H])c2=O)o1
-6.29909,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c(Oc3c([H])c([H])c([H])c(Cl)c3[H])c([H])c2[H])c1=O)C([H])([H])[H]
-6.29895,[H]C#C[C@@]1([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]([H])(N([H])C(=O)n2c(OC([H])([H])C([H])([H])[H])c(N([H])[H])c([H])c(-c3c([H])c([H])c([H])c4c3c([H])c([H])n4[H])c2=O)C([H])([H])[C@@]1([H])N=C=S
-6.29883,[H]C1=C(N([H])C([H])([H])C([H])([H])[H])C(=O)N(c2c(SOC([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])[C@]3([H])N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(Br)c(=O)n([H])c2[H])C1=O
-6.29877,[H]C(C(=O)N(OC([H])([H])C#N)[C@@]([H])(N([H])C([H])([H])c1c([H])c([H])nc([H])c1[H])C([H])([H])C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c1[H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H]
-6.29868,[H]c1nc(C([H])([H])[C@@]([H])(O[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])C([H])([H])Oc2nc(OC([H])([H])[H])c([H])c([H])c2[H])c([H])c([H])c1[H]
-6.29868,[H]C1=C([H])C(=O)N([C@](c2nc([H])nc([H])c2[H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C(=O)Oc2oc([H])c([H])c2-n2c([H])c([H])c([H])c(S(=O)(=O)N([H])[H])c2=O)C1=O
-6.29865,[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])[H])C([H])([H])c2c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])n(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c2=O)c([H])c1[H]
-6.29863,[H]ON([H])C(=O)C(=C([H])c1c([H])c(F)c(=O)n([H])c1[H])[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])c1sc2c([H])c([H])c([H])c([H])c2c1[H]
-6.29848,[H]c1sc(C([H])([H])N([H])N(C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)C([H])([H])c2c([H])c(C([H])([H])C([H])([H])N([H])N([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(=O)n([H])c2[H])c([H])c1[H]
-6.29838,[H]c1c([H])c([H])n(-c2c(OS(=O)(=O)N([H])[H])nn(C([H])([H])C(=O)N([H])[H])c2[H])c(=O)c1[C@@](C([H])(F)F)(C([H])([H])C(=O)N([H])C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H]
-6.29833,[H]Sc1c([H])c(C([H])(F)F)n(-c2nnn(OS(=O)(=O)N([H])[H])n2)c(=O)c1C(=O)N([H])N([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-6.29833,[H]c1nc2c([C@@]([H])(c3c([H])c([H])c(C#N)c([H])c3[H])[C@@]([H])(n3nc([H])c([H])c3[H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c([H])c([H])c(N3C([H])([H])c4c([H])c([H])c([H])c([H])c4C([H])([H])C3([H])[H])c2c([H])c1[H]
-6.2981,[H]c1oc([H])c(-n2c([H])c([H])c([C@]([H])(c3nc4c([H])c([H])c([H])c([H])c4s3)C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2=O)c1[H]
-6.29803,[H]c1nc([H])n(C([H])([H])c2c([H])c(C(=O)C([H])([H])C([H])([H])[H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])C(F)(F)F)C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C(=O)c2oc([H])c([H])c2[H])c1[H]
-6.29786,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])N(n1c([H])c([H])c(Sc3c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])c1=O)[C@]2([H])c1c([H])c([H])c(C#N)c([H])c1[H]
-6.29772,[H]Sc1c(O[C@]([H])(C(=O)c2oc([H])c([H])c2[H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n(-c2c([H])nc([H])c([H])c2[H])c(=O)c1C(=O)N([H])N([H])OC([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H]
-6.29765,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])N1C([H])([H])C([H])([H])N([C@]([H])(C(=O)c2sc([H])c([H])c2[H])C([H])([H])O[H])[C@@]([H])(c2c([H])nc([H])c(F)c2[H])C1([H])[H]
-6.29758,[H]C#C[C@]([H])(Oc1c([H])c(Cl)c([H])c(C2(c3c([H])c([H])c(C(=O)O[H])c([H])c3[H])C([H])([H])C2([H])[H])c1[H])C([H])([H])N([H])C(=O)c1c([H])c([H])c(=O)n(-c2c([H])c([H])c([H])n2[H])c1[H]
-6.2974,[H]c1nc(OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])nc([H])c1C([H])([H])[C@@]([H])([C@@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H])[C@@]([H])(c1c([H])c(-c2c([H])c([H])c([H])c([H])c2C#N)c([H])n([H])c1=O)C([H])([H])[H]
-6.2972,[H]c1nc([H])n(N(c2c([H])c([H])n([H])c(=O)c2-c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])[C@]([H])(N([H])C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])n1
-6.29719,[H]OC(=O)N(C(=O)C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])=C([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c([H])c([H])c2[H])c1=O)C([H])([H])[H]
-6.29705,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])c1c([H])c([C@]2([H])[C@@]([H])(OC([H])([H])C(F)(F)F)[C@]2([H])c2nc(C([H])([H])C([H])([H])Oc3c([H])c([H])c([H])c([H])c3[H])c([H])n2[H])c(=O)n([H])c1[H]
-6.29689,[H]c1c([H])c(N([H])c2c(S[C@@]3([H])C([H])([H])[C@@]3([H])N([H])[H])c([H])c(=O)n([H])c2N=C=S)c([H])c(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c1OC([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]
-6.29681,[H]O[C@@]([H])(C#N)ON(C(=O)C([H])=C(C(=O)C([H])([H])[H])c1c([H])c([H])c(=O)n([H])c1[H])[C@@]([H])(c1c([H])c([H])nc(OC([H])([H])[H])c1[H])C([H])([H])C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c(C([H])([H])C(=O)N([H])N([H])[H])c1[H]
-6.29664,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n(-c2c([H])nc(N([H])[H])nc2[H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])c2oc([H])c([H])c2[H])C([H])([H])[C@@]1([H])C1=NC([H])([H])C([H])([H])N1[H]
-6.29663,[H]c1nc([H])c([C@@]2([H])C([H])([H])N(C([H])([H])C([H])([H])c3c(SN([H])C(=O)OC([H])([H])C([H])([H])OC([H])([H])C(F)(F)F)c([H])c([H])n([H])c3=O)C([H])([H])[C@]2([H])C([H])([H])OC([H])([H])[H])c([H])c1F
-6.29658,[H]c1nc([H])c([C@]([H])(N(C(=O)c2c([H])c([H])c(=O)n([H])c2[H])c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])C([H])([H])C(=O)N([H])C2([H])C([H])([H])C2([H])[H])c(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])n1
-6.29602,[H]ON([H])C(=O)C(=C([H])c1c([C@@]([H])(c2c([H])c([H])c([H])c(F)c2[H])C2([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
-6.29588,[H]c1c([H])c(-c2c([H])c(C(=O)N(C(=O)N([H])N([H])[H])[C@@]([H])(N([H])C([H])([H])C3([H])C([H])([H])C3([H])[H])C([H])([H])[H])c([H])n([H])c2=O)c(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c1OC([H])([H])O2
-6.2958,[H]OC([H])([H])C([H])([H])N([H])C(=O)c1c([H])nc2c([C@@]([H])(c3c([H])c([H])c(C#N)c([H])c3[H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])O[H])c([H])c([H])c([H])c2c1[H]
-6.29567,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C#Cc2nc([H])c([H])c([H])c2C(=O)N([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])[C@@]([H])(N([H])[H])C1([H])[H]
-6.29558,[H]c1nn([C@]2([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[C@@]([H])(c3c(OC([H])([H])C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c([H])n([H])c3=O)C([H])([H])OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c([H])c1[H]
-6.29557,[H]OC(c1c([H])nc([H])c(C([H])([H])N([H])[C@]([H])(N(C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c2c(S[H])c([H])c(=O)n([H])c2[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1[H])(C([H])([H])[H])C([H])([H])[H]
-6.29548,[H]c1c([H])c(Cl)c([H])c(Oc2c(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])c4c(C([H])([H])C5([H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])noc4C([H])([H])[H])C3([H])[H])c([H])n([H])c(=O)c2[H])c1[H]
-6.29542,[H]c1nc(C([H])([H])c2c(C([H])([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H])c([H])c([H])c1[H]
-6.29512,[H]Sc1c(N(C(=O)c2c([H])c([H])c(OC([H])([H])[H])c(C3=C(C([H])([H])N4C(=O)c5c([H])c([H])c([H])c([H])c5C4=O)C([H])([H])N([H])C([H])([H])C3([H])[H])c2[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])n([H])c(=O)c1[H]
-6.29503,[H]O[C@]([H])(C([H])([H])C([H])([H])N([H])c1c([C@]2([H])N=C(N([H])[H])OC2([H])[H])c([H])c2c([H])c([H])n([H])c2c1[H])[C@@]([H])(c1c(C(=O)c2sc([H])c([H])c2[H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-6.29484,[H]c1nc([H])c(C([H])([H])C([H])([H])OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])[C@@]2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nc1[H]
-6.29483,[H]Sc1c(N([H])c2c([H])c([H])c(OC([H])([H])N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(N=C=S)n([H])c(=O)c1[H]
-6.29466,[H]OC([H])([H])[C@@]([H])(C([H])([H])c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])c1c([H])c([H])c(Cl)c(Cl)c1[H]
-6.29465,[H]C(=O)c1c([H])nc([H])n1-n1c([H])c([H])c([H])c(C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])c2oc([H])nc2-n2nc(-c3nc(C([H])([H])[H])sc3[H])c([H])c2[H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c1=O
-6.29457,[H]c1nc(C([H])([H])c2c(N([H])C(=O)N([H])[H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])c2c([H])nc([H])c([H])c2[H])c(-c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])c([H])c1[H]
-6.2945,[H]c1nc(N([H])C([H])([H])c2nc(C([H])([H])C([H])([H])C(=O)N([H])c3c([H])c([H])c(Cl)c(C([H])([H])N([H])C([H])([H])c4c([H])c(C([H])([H])C5([H])C([H])([H])C5([H])[H])c(=O)n([H])c4[H])c3[H])c([H])c([H])c2[H])c([H])c([H])c1[H]
